ID,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Total_Income
13553,LP002587,1,1,0,1,0,3078,213.5699259,89,369,1,2,1,18333
27627,LP002224,1,0,0,1,0,150,0,17,318,0,0,1,3750
13462,LP002175,1,1,0,1,1,150,0,27,352,0,1,0,6000
49853,LP002181,1,1,0,0,0,7612,0,126,373,1,1,1,3750
63281,LP002231,1,1,0,0,0,1181,2126.510434,108,372,1,0,1,3750
21790,LP002571,1,1,1,0,0,14110,0,71,321,1,1,0,6000
93146,LP002187,1,1,3+,0,0,8199,8313.299357,17,351,1,1,1,6000
29494,LP001865,1,1,1,0,0,150,3283.34491,167,56,1,1,1,6000
23185,LP002175,1,0,0,0,0,3281,4152.485196,22,373,1,1,1,6000
36711,LP002187,1,1,0,0,0,14852,0,66,237,1,1,1,6000
51775,LP002175,1,1,1,1,0,8404,0,17,351,1,0,0,3750
93972,LP002560,1,1,0,0,0,24444,0,29,372,1,2,1,6000
98740,LP002585,1,1,2,0,0,16127,671.0974406,17,12,1,1,1,3750
70798,LP002582,1,1,0,0,0,8290,3624.783852,17,373,1,2,1,6000
81873,LP002560,1,0,0,0,0,4320,0,112,356,0,1,1,6000
96979,LP002585,1,1,0,0,0,5340,8778.698339,265,373,1,1,1,3750
19322,LP002175,1,1,3+,0,0,11114,40.238197,210,370,1,0,0,6000
76854,LP002187,1,1,0,0,0,8343,100.8375601,17,404,1,0,1,3750
97803,LP002560,1,1,0,0,1,2103,3629.139757,374,373,1,2,1,6000
60062,LP002187,0,1,2,0,0,8133,125.1413137,17,354,1,2,1,6000
57112,LP002181,1,1,0,1,1,30197,114.6252022,55,363,1,2,1,6000
43598,LP002556,1,1,0,0,0,150,0,236,361,1,1,1,6000
71073,LP002487,1,0,1,0,0,7453,0,17,44,1,2,1,3750
42838,LP002225,1,1,0,0,0,3588,0,17,369,1,2,1,5166
60343,LP002585,1,1,0,0,0,7278,2014.679961,248,373,1,0,1,6000
13784,LP002560,1,1,0,0,0,8397,0,17,361,1,1,1,6232
62098,LP002585,1,1,0,0,0,8309,0,17,480,1,2,1,3750
15267,LP002231,1,0,0,0,0,8384,667.2323775,251,371,1,2,1,3750
58230,LP001770,0,1,2,0,0,1703,5045.546837,165,373,0,2,1,6000
86120,LP002560,1,1,1,0,0,587,3169.904054,67,373,1,1,1,6000
92772,LP002585,0,1,0,0,1,336,1688.203978,66,363,1,2,1,3547
27721,LP001385,1,1,2,1,0,927,1131.663783,89,368,0,1,1,6000
85775,LP002224,0,1,1,0,0,8406,686.7149027,17,354,1,2,1,6000
74899,LP002231,1,1,1,0,0,8133,0,114,348,1,1,1,3750
47510,LP002585,1,1,3+,0,0,15881,824.9109931,200,372,1,2,0,6000
30889,LP002585,1,1,0,0,0,150,0,253,365,0,2,1,3750
66759,LP002447,1,1,0,0,1,150,0,248,372,1,1,1,6000
57882,LP002585,1,1,1,0,0,2737,455.8535091,17,372,1,2,1,6000
82324,LP002459,1,1,0,0,0,1592,0,262,480,1,1,0,6000
40344,LP002560,1,1,0,0,0,16066,0,184,369,1,1,1,6000
85394,LP002231,1,1,2,1,0,32211,4190.015947,17,362,1,2,0,3750
43502,LP001385,1,1,0,0,0,4765,3729.090601,17,370,1,2,1,3750
22613,LP001385,1,1,0,0,0,150,8716.327556,224,368,1,2,1,4676
11163,LP001369,1,1,0,0,1,9515,434.004216,134,365,1,0,1,3750
90897,LP002181,1,1,0,1,1,150,2931.244964,224,372,1,1,1,3750
55801,LP002187,1,1,0,1,0,150,2791.674834,468,371,1,1,1,3750
42995,LP002175,1,1,0,0,0,9520,2601.375373,700,360,1,2,1,6000
32331,LP002585,1,1,1,0,0,16475,0,17,368,1,2,1,3750
99347,LP002175,1,1,0,0,0,150,0,262,360,1,2,1,3750
36235,LP002231,1,1,0,0,0,8379,0,21,370,0,0,1,3750
69027,LP002224,1,1,0,1,0,150,0,261,202,0,1,0,6000
63166,LP002187,1,0,0,0,0,150,0,174,370,1,0,1,3750
53810,LP002187,1,1,0,0,0,8213,621.3889954,17,364,1,0,1,6000
13275,LP002231,0,1,2,0,0,7049,3266.13276,230,369,1,1,1,3750
81387,LP002231,0,1,0,0,0,8246,3008.877021,17,352,1,1,1,3750
97345,LP001100,1,1,0,0,0,3243,7820.157469,63,352,1,0,1,6000
72402,LP002187,1,1,0,0,0,15690,815.712612,17,361,0,2,1,6000
58664,LP002187,1,1,3+,0,0,150,1805.250276,267,358,1,0,1,6000
47503,LP002224,1,1,0,1,0,2790,0,239,363,1,2,1,6000
83003,LP002585,0,1,0,0,0,6697,0,17,362,1,1,1,3750
10916,LP002231,1,0,2,0,1,7783,0,17,359,1,1,1,6000
70138,LP002224,1,1,2,0,0,7068,2355.756259,17,371,1,2,1,6000
29645,LP002530,1,1,0,0,0,16424,3516.559704,17,371,1,1,1,3750
10428,LP001318,1,1,1,0,0,14315,0,75,373,1,1,1,3750
75274,LP002229,1,1,2,1,0,7176,4083.931631,17,347,1,2,0,3750
61800,LP002560,1,1,1,0,0,4691,487.9795932,17,371,1,1,1,3750
17487,LP002187,1,0,0,0,0,14936,0,17,12,1,1,1,3750
82065,LP002231,1,1,3+,0,0,8103,3697.545236,17,368,1,1,1,3750
14834,LP002175,1,1,0,0,1,7433,0,56,361,1,0,0,6000
89155,LP002231,1,1,1,0,0,6880,0,17,370,1,1,0,3750
49476,LP002187,1,0,1,0,0,32222,0,17,312,1,1,1,3547
20870,LP001379,1,1,0,1,0,8407,3037.339019,18,373,1,2,1,6000
52229,LP002187,1,1,0,0,0,571,0,235,369,1,1,0,6000
81862,LP002175,1,1,2,0,0,8336,0,228,364,1,2,1,3750
37218,LP002585,1,1,1,0,0,15927,4118.037957,88,360,1,2,0,3750
17952,LP002187,1,1,2,0,0,8285,835.4808898,17,352,1,2,1,6000
98311,LP002180,1,1,0,1,0,1737,3984.973743,17,372,1,2,1,3750
74098,LP002187,1,1,0,0,0,4764,2410.18234,168,379,1,1,1,3750
62252,LP002231,0,1,0,0,1,8403,0,17,350,1,2,1,3750
75129,LP002585,1,1,0,0,0,7825,0,159,373,1,0,1,6000
10081,LP002187,1,0,0,1,0,8415,8714.794146,17,350,0,1,1,3750
61111,LP002585,1,1,0,0,1,8138,0,17,371,1,2,1,3750
27493,LP001430,1,1,1,0,0,150,614.2116928,169,372,1,2,1,3750
24842,LP001954,1,1,1,0,0,150,0,17,12,1,1,1,3750
37104,LP002187,1,0,2,0,0,8171,0,91,372,1,2,0,3750
87830,LP001786,1,1,2,0,0,16361,0,17,373,1,2,1,3750
32006,LP002231,1,1,2,0,0,6550,0,17,351,1,0,1,3750
59293,LP002585,0,1,0,0,0,8160,0,17,364,1,1,1,6000
46899,LP002585,1,1,0,0,0,8091,270.5906414,217,372,1,0,1,3750
64954,LP001385,1,1,0,0,0,6258,0,152,355,1,1,0,3750
26269,LP002585,1,1,0,0,0,549,6014.52978,269,373,1,0,1,6000
69131,LP002224,1,0,0,0,1,7772,1844.175713,17,358,1,0,1,7200
65155,LP002585,1,1,0,0,0,14129,619.5626076,237,372,1,2,1,3750
43185,LP002187,1,1,0,0,0,8399,2258.693664,53,371,1,2,1,6000
17589,LP002585,1,0,0,0,0,16469,1997.18228,17,368,1,1,1,6000
60603,LP002115,1,1,0,0,0,2720,0,203,373,1,1,1,3750
19135,LP002175,1,1,1,0,1,150,2750.844236,474,372,1,1,1,6000
17335,LP002187,1,1,0,0,0,495,20000,17,365,1,1,1,6000
70335,LP002187,1,0,0,1,0,4849,0,17,354,1,1,1,6000
18505,LP002571,1,1,3+,0,0,12739,32.2167286,117,371,1,2,1,6000
77248,LP002534,1,1,0,0,0,968,882.6356944,257,372,1,1,0,3750
86709,LP001157,1,1,1,0,0,4678,0,17,365,1,2,1,18333
27028,LP002187,1,1,2,0,1,16386,3882.195693,262,370,1,1,1,6000
23085,LP001776,1,1,0,1,0,2816,2762.85223,30,371,1,1,1,6000
24257,LP002224,1,1,0,0,0,150,0,172,349,1,2,1,3750
44496,LP002585,1,1,0,0,0,8346,20000,17,357,1,2,1,18333
21002,LP001778,1,1,0,0,0,150,39.59517957,113,372,1,0,0,3750
18097,LP002231,1,1,0,0,0,4457,5466.814156,25,360,1,1,1,3750
42973,LP002231,1,1,0,0,0,5473,0,227,12,1,2,1,3750
34985,LP001806,1,1,0,0,0,7517,0,17,359,1,1,0,6000
16915,LP001776,1,1,0,0,0,150,39.66664723,17,372,1,2,1,6000
77109,LP002175,1,1,0,0,0,150,0,25,371,1,2,1,6000
89723,LP001790,1,1,0,1,0,7860,504.7522927,17,369,1,2,0,6000
49581,LP002255,1,1,0,1,0,7882,334.3284337,17,365,1,0,1,7200
49662,LP001008,1,1,0,0,1,452,6128.987225,100,371,1,1,1,3750
45231,LP001421,1,1,3+,0,0,8237,0,17,365,0,2,1,6000
51109,LP002560,1,1,0,1,1,4656,1172.992549,17,367,1,1,1,6000
20103,LP001786,1,1,2,0,0,2642,549.7331145,17,352,1,1,0,6000
81211,LP001754,1,1,1,0,0,198,2726.698333,17,358,1,1,1,3750
24902,LP001385,1,1,3+,0,0,10259,1964.64752,17,367,1,0,0,3750
52788,LP002224,1,1,3+,0,0,8872,1574.005859,158,308,1,1,0,3750
56798,LP002226,1,1,2,0,0,6186,0,251,373,1,1,1,3750
88685,LP001778,1,1,0,0,1,150,0,67,363,1,2,1,6000
89647,LP002231,1,1,0,0,0,7617,453.4782523,17,348,0,0,1,3750
59395,LP002585,1,1,0,0,0,150,0,215,372,1,1,1,3750
59247,LP002226,1,1,0,0,0,150,139.4059116,110,370,1,2,1,5166
27622,LP002229,1,1,0,0,0,3011,0,17,373,1,0,1,3750
23338,LP002187,1,1,0,0,0,8295,0,204,370,1,1,0,6000
73409,LP002139,1,1,0,0,0,14692,458.3918898,17,368,1,2,1,6000
24841,LP002187,1,1,0,0,0,16285,0,44,364,1,1,1,16692
84473,LP002231,1,1,3+,0,0,9334,0,590,371,1,2,1,6000
76035,LP001824,1,1,0,0,0,150,8057.168889,17,371,1,0,1,3750
60060,LP002224,1,1,1,0,0,7069,0,151,363,1,0,1,3750
69964,LP001443,1,1,3+,0,0,150,0,199,348,1,1,1,6000
69825,LP002175,1,1,1,0,0,15146,748.6740404,17,348,1,1,1,3750
38719,LP002571,1,0,0,0,0,3384,0,32,373,0,1,0,3750
57232,LP002556,1,1,0,0,0,16019,237.4683922,196,367,1,2,1,3750
65843,LP001225,0,1,0,0,0,150,8227.854041,178,427,1,0,1,3750
60152,LP002224,1,1,0,0,0,7905,4124.985488,17,364,0,0,0,3750
81612,LP002175,1,1,0,0,0,14779,250.2789707,265,362,0,1,1,6000
67915,LP002224,0,1,2,0,0,5302,524.0502561,47,371,1,1,0,6000
45556,LP001194,1,1,1,0,1,5909,175.7783142,17,365,1,2,1,3750
55399,LP001849,1,0,0,0,0,8248,0,258,358,1,0,1,6000
46440,LP002187,1,1,1,0,0,908,18.0636894,338,373,1,2,1,6000
24412,LP002187,1,1,0,0,0,8239,661.7586269,210,357,1,1,1,3750
23604,LP001119,1,1,0,0,0,8246,0,17,354,1,2,1,3750
55727,LP002585,1,1,0,0,0,150,0,17,362,1,0,1,6000
98750,LP002175,1,0,3+,1,0,12443,0,57,366,1,1,1,6000
32939,LP002224,0,1,0,0,0,150,0,209,373,1,0,1,6000
22768,LP002224,1,1,0,0,0,660,0,211,372,1,0,1,3750
63339,LP002534,1,1,3+,0,1,4971,2124.429635,195,373,0,2,1,6000
17418,LP001369,1,0,3+,0,0,735,9109.528024,189,364,1,0,0,3750
19462,LP002175,0,1,0,0,0,25902,2280.034972,17,348,1,1,1,7200
36505,LP002585,1,0,0,0,0,5366,0,491,373,1,1,1,6000
26645,LP001369,1,1,3+,0,0,150,3242.039732,200,372,1,0,1,3750
92969,LP001448,1,1,0,0,0,7199,441.0877794,61,371,1,2,1,3750
57696,LP002187,1,1,0,1,0,7134,0,180,365,1,0,0,6000
30361,LP002175,1,1,0,0,0,16437,0,120,355,1,1,0,7200
94617,LP001844,1,1,0,0,0,30462,483.6680211,215,372,1,0,1,6000
40093,LP002229,1,1,1,0,0,762,2186.315393,17,287,1,1,1,6000
58767,LP002560,1,0,0,0,0,8397,0,17,368,1,1,1,3750
30389,LP002585,1,0,0,0,0,6817,0,17,353,1,1,0,7200
51412,LP002585,1,1,0,1,0,7503,0,49,373,1,2,1,6000
53649,LP002175,1,1,0,0,0,7958,8017.63463,64,352,0,2,1,3750
17767,LP002560,1,0,0,0,0,14368,49.92588901,17,371,1,1,1,6000
58350,LP002224,1,1,1,0,0,1073,0,17,353,1,2,1,3750
87964,LP002224,1,0,2,1,0,7508,0,40,352,1,1,1,3750
78468,LP001195,0,1,1,0,0,7931,1265.017932,17,360,1,0,1,3750
91910,LP002231,1,1,3+,0,0,8065,0,17,365,1,0,1,5166
11534,LP001528,1,1,0,0,0,8174,3597.277797,17,371,1,2,1,3750
70829,LP002224,1,1,0,0,0,8348,0,17,323,1,2,1,3750
28041,LP002319,1,1,0,0,0,13297,0,17,361,1,1,1,3547
32418,LP002158,0,1,0,0,0,1209,0,265,358,0,0,1,6000
35615,LP002231,1,1,0,0,0,4731,0,17,348,1,1,1,3750
44416,LP001367,1,1,0,0,0,5742,385.9337211,17,409,1,2,1,3750
84918,LP002181,1,1,0,0,0,7672,485.6356165,38,372,1,0,1,11000
32005,LP002530,0,1,1,0,0,150,0,245,363,1,1,1,3750
25114,LP002226,1,1,0,0,0,7926,8491.881151,56,372,1,2,1,11000
10172,LP001385,0,1,0,0,0,12935,1078.283741,268,372,1,1,1,3750
14104,LP002224,1,1,0,0,0,7540,0,211,368,1,0,0,3547
51491,LP002187,0,1,2,0,0,7467,34.52211267,17,368,0,1,1,5166
83907,LP002560,1,1,0,0,1,7680,0,68,371,1,1,1,3750
39395,LP002187,1,1,0,0,0,11125,4229.359323,236,372,1,1,1,3750
80934,LP002175,1,1,2,0,0,1453,0,163,361,1,2,1,6000
62794,LP002170,1,0,1,0,0,3798,1451.616427,491,358,1,2,1,3750
63981,LP002161,1,1,0,0,0,4117,89.64406756,353,373,1,1,1,3750
95000,LP001788,1,1,0,0,0,772,2539.243817,52,367,1,2,1,3547
91756,LP002229,1,0,0,1,0,13997,0,17,347,1,1,1,3750
99121,LP002571,1,1,0,0,1,7467,0,22,366,1,1,1,18333
57758,LP001384,0,1,1,0,0,4051,0,17,356,1,2,1,3750
97545,LP002544,0,1,2,0,0,4978,2346.708966,208,364,1,1,1,6000
98878,LP002224,1,1,0,0,0,26141,0,245,366,1,0,0,3750
35158,LP001778,1,0,0,0,0,2607,0,265,373,1,2,1,3750
75774,LP002224,0,0,0,1,0,2700,0,266,271,1,1,1,6000
49025,LP002231,1,1,0,0,0,15255,1142.508338,227,362,1,1,0,6000
55821,LP002231,1,1,0,0,0,7791,429.2069781,45,353,1,0,1,3547
36753,LP002224,1,1,0,0,0,8340,276.3171586,17,371,1,2,1,3750
46751,LP002231,0,1,0,0,0,8245,0,17,353,1,0,1,3750
44415,LP001825,1,1,0,0,0,8135,6410.016734,66,373,1,0,0,3750
79857,LP001574,1,1,0,0,0,5119,0,17,371,1,2,1,3750
89447,LP002224,1,0,1,0,0,8410,3462.610151,17,364,1,0,1,7200
29476,LP002585,1,0,0,0,1,7818,322.1776115,110,355,1,1,0,6000
61671,LP002585,1,1,0,0,0,6355,0,17,366,1,2,1,6000
19702,LP001790,1,1,0,0,0,7951,4198.889357,17,410,1,1,1,6000
29215,LP002175,1,1,0,0,0,7561,0,17,12,1,2,0,3750
92086,LP001835,1,1,0,0,0,8028,0,17,365,1,2,1,7200
27914,LP001369,0,1,0,0,0,5445,937.0197924,17,350,1,2,1,6000
86571,LP002305,1,1,1,0,0,14654,0,17,369,1,0,1,3750
69041,LP001594,1,1,0,0,0,8305,125.5696071,17,367,1,2,1,3750
96315,LP002585,1,1,0,0,0,8405,623.7552783,17,363,0,1,1,6000
66695,LP002571,1,0,0,0,0,150,2479.547503,17,203,1,2,1,6000
12262,LP001003,1,1,2,0,0,150,327.9213869,161,366,1,0,1,6000
11455,LP002181,1,1,0,0,0,3665,97.38154966,54,372,1,1,1,6000
50287,LP002187,1,1,0,0,0,12132,0,17,339,1,1,1,18333
82610,LP001027,1,1,0,0,0,8115,0,17,370,1,0,1,3750
30710,LP002224,1,1,1,0,0,15331,8695.163145,17,351,1,1,0,5166
46183,LP002231,1,1,0,0,0,4241,0,224,372,1,2,0,3750
40256,LP002560,1,0,0,0,1,459,0,218,364,1,1,1,3750
81937,LP001917,1,1,2,0,1,15660,678.4339003,153,412,1,1,1,3750
52866,LP002170,1,1,1,0,0,6667,0,37,459,1,2,0,3750
45963,LP002175,1,0,0,0,0,2004,0,78,350,1,1,1,6000
13319,LP002231,1,1,0,0,0,6925,3786.360415,17,365,1,0,1,3547
21123,LP002585,1,1,0,0,0,150,552.2985055,163,371,1,2,0,3750
40763,LP002585,1,0,0,0,1,8419,131.5870694,17,372,1,1,1,6000
57573,LP002555,1,1,0,0,0,7052,401.3921085,214,373,1,1,1,6000
24083,LP002308,1,1,1,1,1,6707,0,17,372,1,2,1,6000
38943,LP002582,1,1,2,0,0,4106,437.8899001,700,373,1,1,1,3750
66719,LP002231,1,1,0,0,0,8170,1165.62425,17,351,1,2,1,18333
14767,LP001844,1,1,0,0,0,6294,0,17,348,1,1,1,6000
41590,LP002585,1,1,0,1,0,4627,0,17,364,1,0,1,3750
97339,LP001778,1,0,1,0,0,5432,4189.739811,238,366,1,0,1,3750
84722,LP002175,0,1,3+,0,0,150,1189.388267,193,373,1,1,1,6000
12437,LP001448,1,1,0,0,0,4905,1850.475616,196,351,1,1,1,3750
73616,LP002585,1,1,1,0,1,7165,3216.623257,17,362,1,2,1,6000
60783,LP002231,1,1,3+,0,0,13370,0,221,372,1,1,1,3750
11393,LP001448,0,1,1,0,0,6680,0,47,366,1,2,0,3547
52168,LP001255,0,1,0,0,0,16498,0,17,353,1,2,1,6000
34281,LP002585,1,1,0,0,0,150,5529.645171,220,360,1,2,1,6000
42088,LP002600,1,0,0,0,0,2550,0,64,372,1,2,1,6000
17329,LP002187,1,1,0,0,0,23297,4224.859499,197,371,1,1,1,6000
69620,LP002585,1,0,0,0,0,81000,2965.563081,17,348,1,2,1,6000
65611,LP002175,1,1,3+,0,1,3403,2899.738336,425,373,1,2,1,6000
75554,LP002187,1,1,0,0,0,9886,3953.259436,268,373,1,0,0,6000
99100,LP002571,1,1,1,1,0,8320,0,40,371,1,1,0,6000
60927,LP002175,0,1,0,0,0,7042,0,39,357,1,2,0,6000
30017,LP001384,0,1,0,0,0,422,3339.511193,167,372,1,2,1,4676
88411,LP002187,1,1,0,0,0,3720,0,235,372,1,0,1,3750
45309,LP002585,1,1,1,0,0,4435,70.93914183,225,480,1,0,1,6000
95772,LP002585,1,1,0,0,0,22487,0,166,365,1,1,1,3750
91252,LP002175,1,1,3+,1,0,16500,4250.704559,40,370,1,1,0,6000
52180,LP001267,1,0,0,0,0,6013,0,17,373,1,2,1,7200
45456,LP002187,1,1,3+,0,0,8202,2301.409166,17,361,1,0,1,6000
87314,LP002187,1,1,0,1,0,8075,522.0113287,17,348,1,2,0,6000
87690,LP002585,1,1,0,0,0,8389,509.5708118,230,372,1,2,1,6096
45066,LP002231,1,1,2,0,0,7311,3056.011267,17,358,1,1,1,5166
55308,LP001594,1,1,0,0,0,8364,1152.226865,17,363,1,0,1,6000
50166,LP002231,1,1,0,0,0,4914,1481.37748,215,228,1,2,1,6000
98766,LP002036,1,1,2,0,0,13803,0,68,355,1,2,0,6000
83837,LP002181,1,1,1,0,0,5960,724.7881139,40,317,1,2,0,3750
97907,LP001693,1,0,0,0,0,7692,58.61072154,205,372,0,0,1,3750
30616,LP002585,0,1,3+,0,0,8203,4071.983943,17,208,1,2,1,3750
60916,LP001931,1,1,0,0,0,6768,708.5208351,17,371,1,0,0,6000
93581,LP002585,0,1,0,0,0,7208,0,17,357,1,1,1,3750
94269,LP001443,1,1,0,0,1,6252,4269.845473,17,371,1,0,0,3750
37035,LP002585,1,1,0,0,0,150,244.5122057,208,350,1,1,1,3750
12774,LP001572,1,1,0,0,0,7308,0,17,370,1,1,1,6000
43526,LP002585,0,1,0,0,0,15580,0,82,372,1,1,1,3750
54070,LP002585,1,1,0,0,0,5024,3625.371614,17,371,1,1,1,3750
54101,LP002187,1,1,0,0,0,150,0,17,372,1,0,0,3750
16840,LP002175,1,1,3+,0,0,150,3205.975067,152,366,1,1,1,3750
33794,LP002187,1,1,0,1,0,30619,3713.716035,17,371,1,2,1,6000
75225,LP002231,0,1,0,0,0,8013,8771.641438,87,369,1,1,1,3750
73686,LP002138,1,1,0,0,0,6556,2923.345891,190,373,1,2,1,18333
42433,LP002560,1,1,0,0,0,14874,1046.92362,17,360,1,2,1,3750
84062,LP002231,1,1,1,0,0,10694,1981.312169,102,380,1,0,1,3750
54963,LP002187,1,1,0,0,0,1817,4254.070842,261,357,1,2,1,6000
62068,LP002231,1,1,0,0,0,8238,2962.937414,51,372,1,1,1,3750
20808,LP002175,1,1,2,0,0,15488,3172.129728,20,203,1,1,1,6000
54718,LP001123,1,1,0,0,0,337,30.05480325,17,355,1,2,0,18917
48378,LP002582,1,1,0,0,0,81000,0,26,371,1,2,1,6000
14552,LP001097,1,1,0,0,0,150,0,263,350,1,0,1,3750
60888,LP002223,0,0,0,0,0,150,1453.057734,164,372,1,1,0,3750
85606,LP001091,1,1,0,0,0,8360,118.7991218,90,368,1,1,0,3750
22742,LP001369,1,1,1,0,0,4463,0,269,480,1,2,1,3750
92859,LP002175,1,1,0,0,1,150,138.4186067,17,353,1,1,1,3750
57187,LP002582,1,1,0,0,0,8319,0,114,370,0,2,1,6000
97603,LP002231,1,1,0,0,0,5842,0,17,367,1,1,0,3750
88921,LP002585,1,1,1,0,0,150,266.8221344,155,480,1,2,1,3750
29741,LP002231,1,1,0,1,1,15657,294.3996043,17,349,1,2,1,3750
17996,LP002187,0,1,1,0,1,5921,1949.326172,17,364,1,1,1,6000
28543,LP001543,1,1,0,0,0,150,0,173,371,1,1,1,6000
78382,LP001778,1,1,0,1,1,6415,1420.906141,193,351,1,1,1,3750
39415,LP001778,1,1,0,0,0,181,0,17,371,0,2,1,3750
43528,LP002224,1,1,3+,0,0,7617,177.7008613,50,368,0,0,1,3750
42019,LP002560,1,1,0,0,0,150,2355.660282,17,371,1,2,1,3750
57110,LP002187,1,1,1,0,0,150,0,69,372,1,0,1,3750
96379,LP002187,1,1,3+,0,1,7183,4194.806477,17,480,1,1,1,6000
67627,LP002180,1,1,3+,0,0,6249,0,17,372,1,0,1,6000
93998,LP002231,1,1,0,0,0,6780,0,141,370,1,1,1,6000
14205,LP002231,1,1,0,0,0,7422,696.0826685,17,372,1,0,1,6000
70591,LP002585,1,1,3+,0,0,7966,3687.723675,212,371,1,2,1,3750
32084,LP001692,1,1,0,0,0,15683,0,18,328,1,1,1,3750
87547,LP002582,1,1,0,0,0,150,0,17,370,1,0,1,6000
54163,LP002585,1,1,0,0,0,8377,0,17,365,1,1,1,3750
76535,LP002585,1,1,0,0,0,16938,0,160,366,1,0,1,3547
69747,LP002560,1,1,3+,0,0,8414,8553.110962,17,373,1,1,1,3750
85269,LP002231,1,1,2,0,0,13696,774.9975759,50,368,1,2,1,6000
37254,LP002187,1,1,2,0,0,150,0,17,369,1,1,1,18333
48784,LP002560,1,0,0,0,0,150,2149.815046,96,364,1,0,1,3547
93448,LP002187,1,1,0,0,0,150,0,79,371,1,2,0,3750
21354,LP002187,1,0,0,0,1,7853,2929.594714,27,351,1,2,1,6000
80269,LP002175,1,1,0,0,0,150,1632.149615,28,365,1,2,1,3750
59701,LP001508,1,1,0,1,0,29237,0,17,333,1,1,1,3750
13863,LP002585,1,1,0,0,0,6966,271.3984054,17,371,1,2,1,6000
68484,LP001786,1,1,0,0,1,5544,297.0481379,66,372,1,2,1,3750
36788,LP002187,1,0,3+,0,0,12731,530.4232166,17,372,1,1,1,3750
86521,LP002224,1,1,0,0,0,8018,1643.855522,181,371,1,1,1,6000
50154,LP002585,0,1,3+,1,0,2387,0,108,373,1,2,1,3750
79041,LP002187,1,0,0,0,0,6871,0,17,350,1,1,1,6000
47183,LP001478,1,1,0,0,0,31645,489.2889613,32,355,1,1,1,3750
45149,LP001778,1,0,0,0,0,4641,0,22,367,1,1,0,18333
51245,LP001431,1,1,0,0,1,25250,0,147,370,1,1,1,3750
71962,LP002585,1,1,0,0,0,2393,0,248,411,1,2,1,3750
31786,LP002224,1,1,0,0,1,8215,0,149,360,1,0,1,6000
72725,LP002229,1,1,0,0,0,11689,113.0173259,17,371,1,1,1,18333
97365,LP002103,0,1,3+,0,0,32095,1638.198209,17,371,1,1,1,3750
27353,LP002187,1,0,0,0,0,14521,588.8886586,230,371,0,1,1,3750
75011,LP002600,1,1,0,0,1,8290,0,17,347,1,2,1,3750
13898,LP002187,1,1,0,0,0,20069,13500.75324,73,369,1,0,1,6000
91466,LP001864,0,0,0,0,0,5682,0,135,418,1,1,0,6000
63221,LP002585,1,0,1,1,0,4093,0,113,285,1,0,0,18333
96467,LP002231,1,1,1,0,0,31666,0,96,360,1,1,1,7200
68370,LP002571,1,0,1,1,0,8033,4238.657035,29,394,1,2,0,3750
85861,LP002187,1,1,0,0,0,8276,0,17,194,1,2,1,3750
21014,LP002175,0,1,1,1,0,150,2235.671598,196,372,1,0,1,6000
38885,LP002175,1,1,0,0,0,8011,0,17,347,1,2,0,3750
19908,LP002224,1,0,1,0,0,3426,509.4901788,17,368,1,2,1,3750
99446,LP001448,1,0,1,0,0,15277,0,17,369,0,2,1,6000
93960,LP002231,1,1,2,1,0,4871,601.3348666,116,352,0,1,1,3750
93563,LP002560,1,1,0,0,0,7478,3712.769471,388,373,1,2,1,6000
24994,LP002544,1,1,1,0,0,12356,300.2027754,17,373,1,1,1,3750
23107,LP002585,1,1,2,0,1,150,0,17,371,1,1,1,6000
72052,LP002231,1,1,3+,0,0,1284,0,17,371,0,1,1,3750
50741,LP002231,1,1,0,1,0,12754,0,73,367,1,0,1,3750
75409,LP002224,1,1,0,1,0,8017,0,17,371,1,2,1,3750
79883,LP002187,1,1,3+,0,0,26353,657.0923141,243,13,0,0,0,6000
13224,LP001086,0,1,1,0,0,6274,1.398327837,17,371,1,2,1,6000
19847,LP002560,1,1,0,0,0,150,0,36,364,1,1,0,3750
93334,LP002585,1,1,3+,0,0,18722,172.3523841,21,372,1,1,0,3750
99487,LP001776,1,1,0,0,0,150,0,25,368,1,2,1,6000
86702,LP001385,0,1,1,1,0,8304,287.8009337,266,372,1,1,1,6000
84337,LP002560,0,1,0,1,0,150,0,151,373,1,2,1,3750
79477,LP002224,1,1,0,0,0,150,0,265,354,1,1,1,7200
70867,LP001106,1,1,0,0,0,5167,0,53,373,1,0,1,3750
51420,LP001384,1,1,1,0,0,5104,133.2847409,17,361,1,1,1,5166
79295,LP001465,1,1,0,0,0,8378,0,24,361,1,1,1,3750
62025,LP001768,1,1,0,0,0,7966,615.7140487,17,357,1,2,1,6000
74108,LP002187,1,1,0,0,0,13544,403.3855763,17,353,1,0,1,6000
64796,LP002231,1,1,0,0,0,7240,677.6440055,17,348,1,1,1,6000
42241,LP002585,1,1,0,0,0,150,266.0574962,259,371,1,1,1,3750
55075,LP002231,1,1,0,0,0,11577,2308.106315,201,370,0,1,1,6000
23642,LP002231,1,1,0,0,0,81000,0,17,364,1,0,1,6000
29600,LP002582,1,1,0,0,0,5311,2550.444612,96,370,1,2,1,3547
57055,LP002231,1,1,0,0,0,8357,0,17,368,0,2,0,3750
19130,LP001768,1,1,0,0,0,6834,0,17,358,1,1,1,5166
